id,nombre,direccion,correo,salario,nHoras,fehcaIngreso
4353,mauro yepes,carrera50#26-29,cindy@sura.com.co,6566607,44,1999-05-10
2642,camila builes,carrera 19#59-10,andres@sura.com.co,6961312,42,-
3272,camila builes,carrera 19#59-10,cindy@sura.com.co,6488265,42,-
1734,andres gallego,calle 40#30-30,andres@sura.com.co,2205789,44,1999-05-10
4313,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,8229800,46,2020-07-23
670,israel alzate,calle 10 #50-347 medellin,isra@sura.com,9616377,42,2020-07-23
1755,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,3966024,44,2005-10-20
2310,santiago posada,carrera 20#20-20,isra@sura.com,6846770,46,2010-03-15
417,israel alzate,carrera 20#20-20,isra@sura.com,6008624,43,2010-03-15
2320,israel alzate,calle 10 #50-347 medellin,isra@sura.com,3797398,43,1999-05-10
4852,mauro yepes,carrera 20#20-20,andres@sura.com.co,9953550,45,1999-05-10
2353,israel alzate,carrera 20#20-20,isra@sura.com,6441048,45,sin
3134,israel alzate,calle 40#30-30,cindy@sura.com.co,9348542,42,2020-07-23
3441,santiago posada,calle 40#30-30,isra@sura.com,9214930,42,nan
4534,israel alzate,carrera 20#20-20,cindy@sura.com.co,4655409,44,sin
4596,santiago posada,carrera 19#59-10,cindy@sura.com.co,9092997,43,nan
2364,santiago posada,calle 40#30-30,isra@sura.com,6603364,43,2005-10-20
820,andres gallego,calle 40#30-30,cindy@sura.com.co,8279701,44,2005-10-20
3397,israel alzate,calle 40#30-30,isra@sura.com,2689320,43,1999-05-10
2178,camila builes,carrera 20#20-20,andres@sura.com.co,3239428,43,sin
3991,israel alzate,calle 40#30-30,isra@sura.com,9697552,42,1999-05-10
3481,camila builes,carrera50#26-29,andres@sura.com.co,5845938,44,2010-03-15
895,camila builes,carrera50#26-29,andres@sura.com.co,3631820,46,-
1200,camila builes,carrera50#26-29,cindy@sura.com.co,4618529,43,2010-03-15
2381,camila builes,carrera 20#20-20,andres@sura.com.co,3301293,42,2010-03-15
4881,israel alzate,carrera 19#59-10,isra@sura.com,6403701,44,-
1204,israel alzate,carrera50#26-29,isra@sura.com,7744074,45,2020-07-23
4054,santiago posada,carrera 20#20-20,isra@sura.com,4251670,43,2010-03-15
963,andres gallego,calle 40#30-30,isra@sura.com,9494802,45,nan
4750,santiago posada,calle 10 #50-347 medellin,isra@sura.com,7856327,46,1999-05-10
4327,mauro yepes,carrera 19#59-10,andres@sura.com.co,4286100,46,2005-10-20
858,camila builes,carrera 20#20-20,andres@sura.com.co,8618924,45,2010-03-15
880,israel alzate,calle 40#30-30,cindy@sura.com.co,3543258,44,-
2587,mauro yepes,carrera 19#59-10,isra@sura.com,3774100,45,sin
1566,camila builes,calle 40#30-30,isra@sura.com,4036729,46,2005-10-20
1178,camila builes,calle 40#30-30,juangalleo@sura.com,8669961,42,1999-05-10
3465,mauro yepes,carrera 20#20-20,juangalleo@sura.com,6139697,42,-
3535,israel alzate,carrera 20#20-20,andres@sura.com.co,5904068,43,2010-03-15
1308,andres gallego,carrera50#26-29,cindy@sura.com.co,8206806,44,nan
481,andres gallego,calle 40#30-30,cindy@sura.com.co,8457313,42,sin
2665,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,8779369,46,2005-10-20
1739,santiago posada,carrera 19#59-10,juangalleo@sura.com,6920781,43,2005-10-20
1059,santiago posada,calle 40#30-30,isra@sura.com,7637107,45,sin
4694,israel alzate,carrera 20#20-20,andres@sura.com.co,4894972,43,nan
4869,camila builes,carrera 20#20-20,isra@sura.com,5392322,45,2010-03-15
3803,santiago posada,carrera 19#59-10,isra@sura.com,2338354,44,2005-10-20
2087,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,4933066,46,sin
1624,andres gallego,calle 10 #50-347 medellin,isra@sura.com,4116838,42,nan
4754,israel alzate,calle 10 #50-347 medellin,isra@sura.com,4758506,46,nan
3359,andres gallego,carrera50#26-29,andres@sura.com.co,4973369,44,1999-05-10
3540,santiago posada,carrera50#26-29,cindy@sura.com.co,5378119,46,1999-05-10
1457,israel alzate,calle 10 #50-347 medellin,isra@sura.com,3186566,45,-
4339,andres gallego,carrera 19#59-10,juangalleo@sura.com,9994969,46,2010-03-15
1215,mauro yepes,carrera 19#59-10,juangalleo@sura.com,7554442,45,1999-05-10
1678,camila builes,calle 40#30-30,cindy@sura.com.co,4353003,43,sin
1536,camila builes,carrera 19#59-10,andres@sura.com.co,9631589,46,nan
938,andres gallego,carrera 19#59-10,juangalleo@sura.com,3295622,44,2010-03-15
4726,andres gallego,carrera 20#20-20,cindy@sura.com.co,5068575,43,1999-05-10
1676,andres gallego,carrera 20#20-20,juangalleo@sura.com,4185832,43,-
4986,israel alzate,calle 40#30-30,andres@sura.com.co,6257932,45,2010-03-15
2868,mauro yepes,carrera 19#59-10,juangalleo@sura.com,5546848,45,sin
887,mauro yepes,carrera 20#20-20,cindy@sura.com.co,7604205,42,2020-07-23
3438,mauro yepes,carrera50#26-29,andres@sura.com.co,9128567,43,1999-05-10
3343,israel alzate,carrera 20#20-20,isra@sura.com,3361216,46,2010-03-15
2173,israel alzate,carrera50#26-29,isra@sura.com,2552048,44,-
2866,santiago posada,carrera 20#20-20,juangalleo@sura.com,6744604,44,sin
698,mauro yepes,carrera 19#59-10,cindy@sura.com.co,9218960,43,-
4991,israel alzate,calle 40#30-30,juangalleo@sura.com,2802956,45,sin
2383,andres gallego,calle 10 #50-347 medellin,isra@sura.com,8998294,44,2005-10-20
1543,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,4544951,44,1999-05-10
2910,israel alzate,carrera 19#59-10,cindy@sura.com.co,4523193,45,sin
4048,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,9269121,46,-
3617,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,5979448,46,2005-10-20
3351,santiago posada,carrera 20#20-20,isra@sura.com,2375629,46,2020-07-23
1967,israel alzate,carrera 19#59-10,cindy@sura.com.co,7339822,45,2005-10-20
1635,camila builes,calle 40#30-30,cindy@sura.com.co,4239776,43,-
2838,santiago posada,carrera50#26-29,cindy@sura.com.co,4265529,46,2010-03-15
1498,israel alzate,calle 40#30-30,isra@sura.com,3069281,45,-
981,camila builes,carrera50#26-29,juangalleo@sura.com,9867854,44,1999-05-10
3481,israel alzate,calle 40#30-30,cindy@sura.com.co,2641314,46,1999-05-10
4765,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,8981749,45,-
3779,israel alzate,carrera 19#59-10,isra@sura.com,3382939,43,2005-10-20
2215,andres gallego,carrera50#26-29,isra@sura.com,8154762,44,2005-10-20
3972,camila builes,carrera 19#59-10,isra@sura.com,4609886,45,2005-10-20
1279,mauro yepes,calle 40#30-30,juangalleo@sura.com,6397121,43,2020-07-23
485,camila builes,carrera 19#59-10,cindy@sura.com.co,9815234,42,nan
1715,andres gallego,carrera 20#20-20,andres@sura.com.co,2851027,43,nan
4754,andres gallego,carrera 20#20-20,juangalleo@sura.com,6087714,42,2010-03-15
1471,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,6395429,46,nan
702,mauro yepes,carrera50#26-29,juangalleo@sura.com,9956308,45,sin
1457,mauro yepes,carrera50#26-29,cindy@sura.com.co,2982630,45,2010-03-15
4850,santiago posada,carrera50#26-29,isra@sura.com,6300467,44,2005-10-20
4638,mauro yepes,carrera 19#59-10,isra@sura.com,7250943,44,nan
1870,israel alzate,carrera50#26-29,juangalleo@sura.com,6991552,42,sin
3553,andres gallego,carrera 20#20-20,cindy@sura.com.co,4017621,42,2005-10-20
877,andres gallego,calle 40#30-30,cindy@sura.com.co,8289925,43,1999-05-10
2130,camila builes,carrera50#26-29,juangalleo@sura.com,3782965,46,nan
1340,santiago posada,carrera 19#59-10,isra@sura.com,9027817,42,sin
1286,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,6300592,46,-
2655,mauro yepes,calle 40#30-30,cindy@sura.com.co,6354061,42,nan
811,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,4143405,43,2005-10-20
3182,israel alzate,carrera50#26-29,andres@sura.com.co,9952957,42,2010-03-15
860,santiago posada,carrera 20#20-20,juangalleo@sura.com,2626300,43,2005-10-20
759,santiago posada,calle 40#30-30,juangalleo@sura.com,3260002,44,1999-05-10
1384,santiago posada,calle 40#30-30,isra@sura.com,5305287,44,2020-07-23
449,mauro yepes,carrera 20#20-20,isra@sura.com,6722111,42,2020-07-23
2623,israel alzate,carrera 19#59-10,juangalleo@sura.com,6745193,46,1999-05-10
2564,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,3293155,45,1999-05-10
2290,israel alzate,carrera 20#20-20,juangalleo@sura.com,3460744,42,1999-05-10
3388,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,7013836,45,-
3064,camila builes,carrera 20#20-20,cindy@sura.com.co,6896592,42,sin
2689,mauro yepes,carrera 19#59-10,andres@sura.com.co,3166856,43,-
3568,israel alzate,calle 40#30-30,juangalleo@sura.com,7709817,46,1999-05-10
3401,mauro yepes,carrera50#26-29,isra@sura.com,3928488,45,nan
3061,andres gallego,calle 40#30-30,cindy@sura.com.co,2560108,42,-
3912,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,4301113,43,-
3420,israel alzate,carrera 19#59-10,andres@sura.com.co,3992531,45,-
2319,israel alzate,carrera50#26-29,isra@sura.com,4885737,43,2005-10-20
1660,israel alzate,calle 10 #50-347 medellin,isra@sura.com,7798920,45,1999-05-10
3724,israel alzate,carrera 19#59-10,cindy@sura.com.co,2594622,44,-
2289,mauro yepes,calle 40#30-30,andres@sura.com.co,5958793,43,-
3721,camila builes,carrera 19#59-10,juangalleo@sura.com,8603318,44,2020-07-23
1676,santiago posada,carrera 19#59-10,andres@sura.com.co,5723288,46,1999-05-10
4523,israel alzate,carrera50#26-29,andres@sura.com.co,4843251,46,2010-03-15
706,andres gallego,carrera 19#59-10,juangalleo@sura.com,7652042,42,nan
2497,andres gallego,carrera 20#20-20,cindy@sura.com.co,6681623,42,1999-05-10
1322,camila builes,carrera 20#20-20,andres@sura.com.co,6181722,46,2005-10-20
3883,andres gallego,carrera50#26-29,isra@sura.com,7752922,45,-
4225,mauro yepes,calle 40#30-30,juangalleo@sura.com,4164178,45,2020-07-23
985,mauro yepes,carrera 19#59-10,juangalleo@sura.com,6776763,44,2020-07-23
3643,mauro yepes,carrera 19#59-10,juangalleo@sura.com,8326275,44,nan
3253,mauro yepes,carrera 19#59-10,isra@sura.com,2815687,45,2005-10-20
2970,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,2393670,46,-
1927,andres gallego,calle 40#30-30,isra@sura.com,3403387,46,sin
3100,santiago posada,carrera 19#59-10,andres@sura.com.co,2728673,43,nan
2371,mauro yepes,carrera50#26-29,andres@sura.com.co,5568297,44,sin
3150,camila builes,carrera 20#20-20,cindy@sura.com.co,8658546,44,2020-07-23
3991,israel alzate,calle 40#30-30,juangalleo@sura.com,4230560,44,1999-05-10
4566,santiago posada,carrera 20#20-20,cindy@sura.com.co,8198547,46,nan
3049,israel alzate,carrera 19#59-10,andres@sura.com.co,5940429,45,2010-03-15
1731,israel alzate,carrera50#26-29,cindy@sura.com.co,2545008,45,nan
2851,santiago posada,carrera50#26-29,isra@sura.com,8907549,45,-
3558,camila builes,calle 10 #50-347 medellin,isra@sura.com,2607868,45,2020-07-23
3582,camila builes,carrera 19#59-10,cindy@sura.com.co,4642630,45,-
4744,israel alzate,carrera50#26-29,andres@sura.com.co,9437701,42,sin
2516,andres gallego,calle 40#30-30,juangalleo@sura.com,3482799,44,-
4776,camila builes,carrera50#26-29,juangalleo@sura.com,4597369,46,2005-10-20
2459,israel alzate,calle 40#30-30,juangalleo@sura.com,2860761,46,2010-03-15
3116,camila builes,calle 40#30-30,isra@sura.com,7468585,44,nan
4751,camila builes,calle 40#30-30,cindy@sura.com.co,3553822,43,nan
854,israel alzate,carrera 20#20-20,isra@sura.com,2278797,44,2020-07-23
1166,israel alzate,carrera 19#59-10,cindy@sura.com.co,3342325,44,-
4907,mauro yepes,calle 40#30-30,juangalleo@sura.com,8716484,44,1999-05-10
3014,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,3243907,44,-
1524,andres gallego,carrera 19#59-10,cindy@sura.com.co,8795668,42,1999-05-10
4009,camila builes,carrera 19#59-10,isra@sura.com,6183521,43,nan
2751,andres gallego,carrera50#26-29,cindy@sura.com.co,6281962,46,2005-10-20
1772,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,2851037,43,nan
2366,andres gallego,carrera 19#59-10,isra@sura.com,7244723,43,nan
1979,mauro yepes,carrera50#26-29,isra@sura.com,3036219,44,2010-03-15
2576,andres gallego,carrera50#26-29,juangalleo@sura.com,6182333,45,-
2817,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,6213334,44,2010-03-15
3012,santiago posada,calle 10 #50-347 medellin,isra@sura.com,8616143,44,sin
1911,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,3808752,43,2005-10-20
2582,mauro yepes,carrera50#26-29,cindy@sura.com.co,9856749,46,sin
1035,israel alzate,calle 10 #50-347 medellin,isra@sura.com,9892354,46,nan
1847,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,7889575,44,2020-07-23
4676,mauro yepes,calle 40#30-30,andres@sura.com.co,9860744,43,-
3503,mauro yepes,carrera50#26-29,juangalleo@sura.com,6069324,42,2020-07-23
2527,mauro yepes,carrera 20#20-20,isra@sura.com,6858268,46,2005-10-20
2334,camila builes,carrera 19#59-10,cindy@sura.com.co,6069410,43,2005-10-20
1932,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,2257945,45,2020-07-23
680,andres gallego,calle 40#30-30,cindy@sura.com.co,4451141,44,2010-03-15
2363,mauro yepes,carrera 20#20-20,cindy@sura.com.co,7949880,42,1999-05-10
3831,mauro yepes,carrera50#26-29,andres@sura.com.co,6274317,42,sin
4629,santiago posada,carrera 20#20-20,cindy@sura.com.co,4228870,46,2005-10-20
1897,camila builes,carrera 19#59-10,andres@sura.com.co,9671756,46,-
737,camila builes,carrera 20#20-20,cindy@sura.com.co,7941986,45,-
1617,santiago posada,calle 40#30-30,andres@sura.com.co,2842124,46,2020-07-23
4028,mauro yepes,carrera50#26-29,juangalleo@sura.com,8028640,45,2020-07-23
3507,camila builes,carrera 20#20-20,isra@sura.com,8443465,45,1999-05-10
590,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,4479770,42,2020-07-23
4549,andres gallego,carrera50#26-29,isra@sura.com,4371196,46,1999-05-10
1104,camila builes,calle 10 #50-347 medellin,isra@sura.com,9870566,46,sin
4867,santiago posada,calle 40#30-30,andres@sura.com.co,2355619,42,2010-03-15
3599,santiago posada,carrera 19#59-10,isra@sura.com,3121400,43,nan
4689,mauro yepes,carrera 19#59-10,juangalleo@sura.com,9994176,43,-
4256,andres gallego,calle 40#30-30,isra@sura.com,3900238,43,nan
1893,santiago posada,carrera 19#59-10,andres@sura.com.co,7935377,44,2005-10-20
2813,andres gallego,carrera 19#59-10,juangalleo@sura.com,4809987,42,1999-05-10
1148,camila builes,carrera 19#59-10,juangalleo@sura.com,8214977,43,2010-03-15
2977,camila builes,carrera 19#59-10,cindy@sura.com.co,5926456,46,sin
2140,santiago posada,calle 40#30-30,cindy@sura.com.co,5778900,45,-
4225,israel alzate,carrera 19#59-10,juangalleo@sura.com,3707623,46,-
3082,israel alzate,calle 40#30-30,juangalleo@sura.com,9472231,46,1999-05-10
3542,israel alzate,carrera 20#20-20,isra@sura.com,4665475,46,2005-10-20
4071,santiago posada,calle 40#30-30,andres@sura.com.co,3463514,43,1999-05-10
674,camila builes,carrera 19#59-10,cindy@sura.com.co,9519109,44,2020-07-23
729,camila builes,calle 40#30-30,andres@sura.com.co,9671814,44,-
4407,camila builes,calle 40#30-30,isra@sura.com,6709664,44,2005-10-20
505,israel alzate,carrera50#26-29,andres@sura.com.co,6511900,45,2010-03-15
2244,camila builes,carrera 19#59-10,cindy@sura.com.co,2549581,42,sin
1109,santiago posada,carrera 19#59-10,andres@sura.com.co,7246897,45,1999-05-10
4748,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,3583409,42,nan
2819,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,8257716,44,2010-03-15
2772,camila builes,carrera50#26-29,cindy@sura.com.co,5811442,43,2020-07-23
4271,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,2839407,44,2010-03-15
315,santiago posada,calle 10 #50-347 medellin,isra@sura.com,7057385,45,2020-07-23
3529,israel alzate,calle 40#30-30,cindy@sura.com.co,8037139,43,2010-03-15
1371,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,2343169,42,nan
4900,mauro yepes,carrera50#26-29,isra@sura.com,6460051,42,1999-05-10
1262,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,4168779,46,2005-10-20
1554,israel alzate,carrera50#26-29,isra@sura.com,5170046,42,2010-03-15
408,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,6100180,45,2005-10-20
1403,santiago posada,carrera 19#59-10,isra@sura.com,7667135,44,-
3905,israel alzate,carrera 19#59-10,juangalleo@sura.com,2872033,46,1999-05-10
4208,santiago posada,calle 40#30-30,juangalleo@sura.com,6467957,42,sin
4329,santiago posada,carrera 20#20-20,cindy@sura.com.co,4723096,42,-
1511,andres gallego,carrera50#26-29,cindy@sura.com.co,5556964,44,2020-07-23
2378,santiago posada,carrera 20#20-20,andres@sura.com.co,7033612,43,nan
876,santiago posada,carrera 20#20-20,juangalleo@sura.com,6651447,43,sin
4033,andres gallego,carrera 20#20-20,isra@sura.com,4011779,42,1999-05-10
3869,andres gallego,carrera50#26-29,cindy@sura.com.co,8064998,43,sin
2050,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,9852895,42,sin
2768,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,6897972,44,nan
861,camila builes,carrera 20#20-20,andres@sura.com.co,3757039,42,2010-03-15
1704,santiago posada,calle 10 #50-347 medellin,isra@sura.com,9110498,46,2005-10-20
1909,mauro yepes,carrera50#26-29,cindy@sura.com.co,3352979,44,nan
3392,mauro yepes,carrera 19#59-10,cindy@sura.com.co,4446068,45,sin
4170,santiago posada,calle 40#30-30,juangalleo@sura.com,5937267,45,1999-05-10
3056,santiago posada,calle 40#30-30,juangalleo@sura.com,9533173,44,1999-05-10
1709,santiago posada,carrera50#26-29,juangalleo@sura.com,9170820,43,sin
3000,mauro yepes,carrera 20#20-20,andres@sura.com.co,4414956,44,-
1382,camila builes,calle 40#30-30,juangalleo@sura.com,9917056,44,sin
2865,andres gallego,calle 40#30-30,cindy@sura.com.co,6238016,43,nan
2513,mauro yepes,calle 40#30-30,andres@sura.com.co,3698541,46,-
1830,santiago posada,carrera 20#20-20,isra@sura.com,3679628,45,sin
1193,camila builes,carrera 20#20-20,isra@sura.com,5476265,44,-
2024,mauro yepes,calle 40#30-30,juangalleo@sura.com,9565293,45,1999-05-10
4761,santiago posada,carrera 20#20-20,cindy@sura.com.co,6595466,43,1999-05-10
958,mauro yepes,calle 40#30-30,andres@sura.com.co,9873207,44,sin
4205,mauro yepes,carrera 20#20-20,juangalleo@sura.com,6751328,45,nan
3838,camila builes,calle 40#30-30,andres@sura.com.co,9340936,42,sin
1017,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,3530284,44,nan
2597,santiago posada,carrera 19#59-10,isra@sura.com,8409762,43,sin
818,israel alzate,carrera 20#20-20,andres@sura.com.co,7770224,46,1999-05-10
1480,israel alzate,carrera 19#59-10,andres@sura.com.co,8680622,42,2010-03-15
1592,andres gallego,carrera 19#59-10,andres@sura.com.co,4267951,46,nan
2771,andres gallego,carrera 19#59-10,cindy@sura.com.co,6871208,44,2020-07-23
4120,santiago posada,carrera 20#20-20,cindy@sura.com.co,4493127,43,2005-10-20
3038,andres gallego,calle 40#30-30,cindy@sura.com.co,5646564,43,-
2747,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,2666210,46,sin
2177,israel alzate,calle 40#30-30,cindy@sura.com.co,4844742,42,sin
934,mauro yepes,carrera50#26-29,juangalleo@sura.com,2829982,43,sin
3454,israel alzate,carrera 19#59-10,cindy@sura.com.co,4571464,46,1999-05-10
4378,mauro yepes,calle 40#30-30,juangalleo@sura.com,2358323,44,nan
916,mauro yepes,carrera50#26-29,juangalleo@sura.com,9307212,43,2005-10-20
569,camila builes,carrera 20#20-20,andres@sura.com.co,4751909,45,2010-03-15
903,santiago posada,carrera50#26-29,cindy@sura.com.co,9046369,45,2020-07-23
4514,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,2817099,42,2005-10-20
2772,santiago posada,calle 40#30-30,isra@sura.com,6666865,45,sin
4563,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,6344693,43,-
1495,camila builes,calle 40#30-30,andres@sura.com.co,9003245,45,2005-10-20
2887,camila builes,carrera50#26-29,andres@sura.com.co,9189796,45,2010-03-15
3164,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,8353858,42,2010-03-15
3355,camila builes,carrera 20#20-20,andres@sura.com.co,7030277,45,sin
4629,israel alzate,calle 40#30-30,andres@sura.com.co,3576740,46,2010-03-15
3355,andres gallego,carrera50#26-29,cindy@sura.com.co,7217293,46,2005-10-20
4446,israel alzate,calle 40#30-30,andres@sura.com.co,5468253,43,2010-03-15
3488,santiago posada,carrera 19#59-10,andres@sura.com.co,9489750,44,2010-03-15
4205,santiago posada,carrera50#26-29,juangalleo@sura.com,7007332,42,1999-05-10
1166,israel alzate,carrera50#26-29,isra@sura.com,5703840,42,2005-10-20
1697,mauro yepes,carrera 20#20-20,isra@sura.com,3095169,46,nan
1914,israel alzate,calle 40#30-30,isra@sura.com,2426414,43,2020-07-23
2565,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,5193910,44,2005-10-20
936,andres gallego,carrera 19#59-10,isra@sura.com,7468686,45,2005-10-20
2474,mauro yepes,carrera 20#20-20,juangalleo@sura.com,7587772,45,2010-03-15
1354,andres gallego,carrera 19#59-10,andres@sura.com.co,8357500,43,-
3823,andres gallego,carrera50#26-29,isra@sura.com,3959041,45,sin
1506,camila builes,carrera 19#59-10,cindy@sura.com.co,8441247,43,nan
3400,andres gallego,carrera50#26-29,andres@sura.com.co,4166404,44,nan
376,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,5291261,42,2020-07-23
3665,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,9591471,43,1999-05-10
4333,mauro yepes,carrera 19#59-10,isra@sura.com,8965807,43,1999-05-10
3941,santiago posada,carrera 19#59-10,isra@sura.com,3258090,46,2005-10-20
544,mauro yepes,carrera 20#20-20,cindy@sura.com.co,4275459,42,-
520,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,5885290,44,2005-10-20
3963,santiago posada,carrera50#26-29,juangalleo@sura.com,7816961,44,2020-07-23
4907,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,4797010,46,2020-07-23
1175,santiago posada,carrera50#26-29,isra@sura.com,9633720,46,sin
1223,santiago posada,carrera50#26-29,juangalleo@sura.com,4684297,44,1999-05-10
1136,andres gallego,carrera 19#59-10,andres@sura.com.co,3160613,42,sin
2572,mauro yepes,carrera50#26-29,isra@sura.com,5745248,43,1999-05-10
4053,israel alzate,carrera50#26-29,andres@sura.com.co,4361052,43,-
2243,mauro yepes,carrera 20#20-20,juangalleo@sura.com,4080481,43,2020-07-23
1308,santiago posada,carrera 19#59-10,juangalleo@sura.com,8815743,45,nan
1193,israel alzate,carrera50#26-29,cindy@sura.com.co,9567557,42,2020-07-23
4489,israel alzate,calle 10 #50-347 medellin,isra@sura.com,9209485,44,2005-10-20
803,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,6325512,42,2005-10-20
363,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,6828041,45,-
4572,israel alzate,carrera 20#20-20,juangalleo@sura.com,7921632,42,2010-03-15
4864,andres gallego,carrera 20#20-20,isra@sura.com,7270679,42,2010-03-15
1799,israel alzate,carrera 20#20-20,andres@sura.com.co,3213583,44,2010-03-15
1289,camila builes,carrera 20#20-20,cindy@sura.com.co,8888547,46,2020-07-23
3919,israel alzate,carrera 20#20-20,cindy@sura.com.co,6061351,46,-
3053,camila builes,calle 40#30-30,juangalleo@sura.com,9342062,45,-
795,santiago posada,carrera50#26-29,andres@sura.com.co,7009118,43,sin
1498,mauro yepes,calle 40#30-30,isra@sura.com,3622046,43,nan
4667,santiago posada,carrera50#26-29,isra@sura.com,3917794,45,sin
2948,santiago posada,carrera50#26-29,isra@sura.com,7528454,44,nan
1915,mauro yepes,carrera 19#59-10,andres@sura.com.co,8397084,46,1999-05-10
716,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,2391759,43,2020-07-23
3948,mauro yepes,calle 40#30-30,cindy@sura.com.co,2256868,46,1999-05-10
536,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,4531316,43,2005-10-20
746,camila builes,calle 40#30-30,cindy@sura.com.co,9026341,46,nan
1842,andres gallego,carrera 19#59-10,andres@sura.com.co,5422134,44,sin
3700,mauro yepes,calle 40#30-30,juangalleo@sura.com,6406136,45,nan
3456,camila builes,calle 40#30-30,andres@sura.com.co,4176101,43,-
3795,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,3341656,43,nan
2249,camila builes,carrera 19#59-10,isra@sura.com,4080454,46,nan
3250,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,3995839,46,1999-05-10
2700,mauro yepes,carrera50#26-29,andres@sura.com.co,2781717,45,nan
837,andres gallego,carrera50#26-29,isra@sura.com,7976646,43,2010-03-15
1698,andres gallego,carrera50#26-29,isra@sura.com,7967227,46,sin
2968,camila builes,calle 10 #50-347 medellin,isra@sura.com,4819819,46,nan
2556,andres gallego,carrera 20#20-20,juangalleo@sura.com,7352966,45,2010-03-15
2135,mauro yepes,carrera 19#59-10,cindy@sura.com.co,6814167,44,-
1680,camila builes,calle 40#30-30,cindy@sura.com.co,8388044,45,2005-10-20
3840,santiago posada,carrera50#26-29,isra@sura.com,6198842,44,sin
1142,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,9501345,45,2010-03-15
1391,israel alzate,carrera50#26-29,juangalleo@sura.com,8715410,46,2005-10-20
2424,andres gallego,calle 40#30-30,cindy@sura.com.co,2523639,44,nan
1129,santiago posada,calle 40#30-30,cindy@sura.com.co,3352694,45,-
1938,mauro yepes,carrera 19#59-10,isra@sura.com,4050025,46,sin
4396,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,3251489,46,sin
1301,camila builes,calle 40#30-30,cindy@sura.com.co,5336130,44,2005-10-20
2562,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,3479146,43,sin
1345,santiago posada,carrera50#26-29,cindy@sura.com.co,3675496,42,2020-07-23
4168,santiago posada,carrera50#26-29,isra@sura.com,3334629,43,-
2964,camila builes,carrera 19#59-10,andres@sura.com.co,7765648,44,1999-05-10
2709,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,5838067,46,2020-07-23
1309,camila builes,carrera 20#20-20,isra@sura.com,5826008,46,sin
4682,santiago posada,carrera 19#59-10,juangalleo@sura.com,5278565,45,2010-03-15
1583,mauro yepes,carrera50#26-29,isra@sura.com,5661209,43,2010-03-15
1196,mauro yepes,calle 40#30-30,andres@sura.com.co,3849489,42,sin
471,andres gallego,calle 40#30-30,juangalleo@sura.com,4267855,42,2020-07-23
2588,santiago posada,carrera 19#59-10,andres@sura.com.co,3550812,44,2020-07-23
