id,referencia,marca,capacidad,ciudad,responsable
7508,ACH43,sony,1002,pintada,andres gallego
3237,ACH01,kalley,1251,pintada,mauro yepes
5824,ACH01,kalley,1320,,andres gallego
2708,ACH22,sony,462,itagui,mauro yepes
7765,ACH22,kalley,1533,itagui,mauro yepes
5614,ACH01,kalley,487,,mauro yepes
704,ACH22,sony,574,itagui,andres gallego
3550,ACH43,sony,1961,,andres gallego
3959,ACH43,rico,1272,itagui,israel alzate
8917,ACH22,sony,1473,pintada,israel alzate
4042,ACH43,rico,792,pintada,andres gallego
9932,ACH22,kalley,266,pintada,camila builes
7193,ACH22,sony,900,jardin,mauro yepes
912,ACH22,rico,1149,itagui,israel alzate
3404,ACH01,rico,1806,,mauro yepes
7836,ACH43,kalley,1610,jardin,camila builes
6403,ACH01,kalley,972,medellin,israel alzate
6211,ACH01,rico,709,pintada,camila builes
1404,ACH43,kalley,1752,medellin,israel alzate
9320,ACH01,kalley,1555,itagui,camila builes
5057,ACH43,sony,1921,pintada,mauro yepes
8362,ACH43,rico,1561,,santiago posada
5896,ACH43,rico,377,medellin,santiago posada
8390,ACH43,kalley,353,medellin,mauro yepes
1718,ACH22,kalley,1624,jardin,mauro yepes
6791,ACH22,rico,1772,,mauro yepes
7086,ACH01,kalley,190,jardin,andres gallego
5782,ACH43,sony,698,pintada,santiago posada
2421,ACH01,rico,1735,jardin,andres gallego
9100,ACH01,kalley,131,jardin,camila builes
1785,ACH22,kalley,580,pintada,camila builes
136,ACH22,rico,1389,medellin,israel alzate
3281,ACH01,rico,793,pintada,camila builes
3631,ACH22,sony,153,medellin,israel alzate
5322,ACH01,kalley,357,medellin,camila builes
6021,ACH22,rico,370,itagui,camila builes
3370,ACH01,sony,1920,pintada,mauro yepes
6245,ACH43,sony,167,,mauro yepes
257,ACH43,sony,1346,,andres gallego
3516,ACH43,rico,1876,itagui,mauro yepes
6980,ACH43,rico,842,,mauro yepes
1899,ACH43,rico,1965,jardin,camila builes
7221,ACH22,sony,1111,jardin,santiago posada
1629,ACH43,sony,1223,itagui,andres gallego
7275,ACH22,rico,1276,itagui,andres gallego
4923,ACH01,rico,1142,pintada,andres gallego
7599,ACH43,kalley,546,pintada,santiago posada
7082,ACH43,kalley,1687,pintada,israel alzate
8656,ACH43,sony,1444,pintada,israel alzate
1075,ACH22,rico,1745,medellin,israel alzate
8850,ACH43,rico,736,itagui,camila builes
4766,ACH22,kalley,1757,itagui,mauro yepes
1230,ACH43,rico,1572,medellin,mauro yepes
3072,ACH22,sony,1882,medellin,camila builes
1814,ACH43,rico,1974,pintada,israel alzate
2413,ACH01,rico,1857,medellin,camila builes
5607,ACH22,sony,1576,itagui,camila builes
6194,ACH43,rico,770,itagui,santiago posada
6611,ACH43,rico,893,itagui,camila builes
5949,ACH22,kalley,1177,,israel alzate
8259,ACH01,sony,167,pintada,israel alzate
1368,ACH01,sony,1832,medellin,andres gallego
2752,ACH43,kalley,1087,medellin,israel alzate
7677,ACH01,rico,962,jardin,israel alzate
9906,ACH43,kalley,1072,,camila builes
1282,ACH01,kalley,1315,medellin,mauro yepes
9594,ACH22,rico,531,itagui,israel alzate
7758,ACH01,rico,1759,pintada,camila builes
8121,ACH43,kalley,1495,itagui,israel alzate
2846,ACH43,kalley,350,itagui,mauro yepes
4557,ACH01,kalley,1048,medellin,andres gallego
1330,ACH43,kalley,518,itagui,israel alzate
18,ACH01,kalley,1777,jardin,andres gallego
5511,ACH01,rico,856,pintada,mauro yepes
1581,ACH22,kalley,763,medellin,andres gallego
9885,ACH43,kalley,1121,jardin,israel alzate
3754,ACH43,rico,1804,medellin,israel alzate
1958,ACH22,sony,1740,pintada,santiago posada
6476,ACH43,sony,218,jardin,andres gallego
4500,ACH01,rico,1597,pintada,camila builes
3906,ACH01,rico,887,jardin,santiago posada
3046,ACH01,sony,1525,pintada,santiago posada
8518,ACH22,kalley,1673,itagui,mauro yepes
1952,ACH01,rico,1889,medellin,santiago posada
1445,ACH22,kalley,1922,itagui,mauro yepes
3270,ACH22,rico,855,itagui,israel alzate
6371,ACH01,kalley,1258,,mauro yepes
2053,ACH43,sony,1066,,santiago posada
2888,ACH43,rico,881,medellin,camila builes
805,ACH22,rico,896,,santiago posada
2863,ACH43,rico,1318,pintada,santiago posada
5287,ACH22,rico,1284,jardin,santiago posada
2993,ACH43,sony,749,medellin,mauro yepes
5680,ACH43,rico,1031,pintada,mauro yepes
7620,ACH43,kalley,147,pintada,santiago posada
6105,ACH22,rico,1325,jardin,camila builes
7654,ACH43,sony,1771,pintada,santiago posada
141,ACH43,kalley,1512,jardin,camila builes
9171,ACH22,sony,1324,jardin,andres gallego
7221,ACH01,sony,467,,santiago posada
3546,ACH01,sony,877,medellin,camila builes
7675,ACH43,sony,1907,jardin,andres gallego
1748,ACH01,kalley,841,,mauro yepes
9236,ACH01,rico,424,,andres gallego
9545,ACH22,sony,325,,israel alzate
266,ACH22,kalley,1318,jardin,santiago posada
9242,ACH43,rico,1352,jardin,mauro yepes
7643,ACH22,kalley,1744,pintada,andres gallego
6393,ACH22,rico,232,itagui,camila builes
1837,ACH43,sony,259,jardin,camila builes
8001,ACH22,rico,116,,santiago posada
2192,ACH01,kalley,830,itagui,mauro yepes
6405,ACH43,sony,327,pintada,mauro yepes
1991,ACH43,rico,388,itagui,mauro yepes
3732,ACH01,sony,1633,itagui,andres gallego
8894,ACH22,rico,795,pintada,camila builes
3935,ACH43,sony,1498,medellin,santiago posada
1254,ACH22,rico,1852,pintada,camila builes
9267,ACH01,kalley,1121,jardin,andres gallego
3240,ACH22,sony,197,,mauro yepes
7176,ACH01,rico,1976,jardin,andres gallego
30,ACH22,rico,528,,santiago posada
3897,ACH22,sony,1604,,israel alzate
5440,ACH01,rico,381,medellin,camila builes
1542,ACH01,sony,263,medellin,mauro yepes
2422,ACH43,rico,1581,jardin,camila builes
7322,ACH43,kalley,1676,jardin,mauro yepes
1064,ACH43,kalley,1510,,israel alzate
2892,ACH01,kalley,419,medellin,mauro yepes
7573,ACH22,kalley,948,jardin,camila builes
6639,ACH01,rico,1903,medellin,camila builes
3307,ACH43,rico,498,itagui,mauro yepes
9546,ACH43,rico,1203,pintada,camila builes
7202,ACH22,rico,881,pintada,israel alzate
8428,ACH01,sony,326,itagui,santiago posada
7816,ACH22,kalley,1306,pintada,camila builes
9601,ACH22,kalley,957,medellin,israel alzate
1079,ACH01,rico,1558,jardin,mauro yepes
9940,ACH22,kalley,1411,pintada,santiago posada
1228,ACH01,sony,1644,medellin,mauro yepes
9384,ACH43,kalley,653,medellin,israel alzate
9126,ACH43,kalley,1555,pintada,israel alzate
731,ACH01,rico,1672,medellin,santiago posada
4107,ACH01,kalley,891,jardin,camila builes
9098,ACH01,sony,159,medellin,israel alzate
1374,ACH22,rico,1142,medellin,santiago posada
2818,ACH01,kalley,502,jardin,israel alzate
3060,ACH22,sony,1132,jardin,camila builes
6056,ACH22,sony,603,medellin,santiago posada
273,ACH22,kalley,1976,pintada,andres gallego
1258,ACH43,rico,1149,itagui,andres gallego
3956,ACH22,rico,437,pintada,andres gallego
687,ACH01,kalley,1244,,santiago posada
7775,ACH43,sony,1099,,andres gallego
6613,ACH43,kalley,1131,pintada,mauro yepes
2722,ACH22,rico,1904,itagui,camila builes
1280,ACH22,sony,412,medellin,camila builes
5712,ACH01,rico,1660,itagui,israel alzate
411,ACH43,kalley,336,itagui,camila builes
943,ACH01,sony,1557,jardin,israel alzate
5171,ACH43,rico,433,itagui,israel alzate
7329,ACH22,kalley,488,itagui,andres gallego
4935,ACH43,kalley,681,itagui,mauro yepes
1279,ACH01,kalley,448,itagui,andres gallego
3476,ACH43,sony,1414,itagui,camila builes
721,ACH43,kalley,1915,,camila builes
9575,ACH22,sony,1189,,santiago posada
6086,ACH01,sony,161,,israel alzate
1658,ACH01,sony,1270,itagui,santiago posada
2961,ACH43,sony,570,medellin,camila builes
5282,ACH43,rico,1006,pintada,israel alzate
128,ACH43,rico,947,pintada,mauro yepes
1983,ACH01,sony,1030,medellin,israel alzate
2022,ACH43,rico,164,itagui,andres gallego
1437,ACH43,kalley,1067,pintada,andres gallego
1887,ACH01,kalley,262,medellin,camila builes
718,ACH01,kalley,393,jardin,santiago posada
5608,ACH01,rico,757,pintada,mauro yepes
9048,ACH01,sony,1312,pintada,mauro yepes
6072,ACH01,kalley,1609,pintada,andres gallego
4293,ACH22,sony,1261,jardin,santiago posada
7588,ACH01,sony,477,medellin,andres gallego
932,ACH22,kalley,1291,jardin,mauro yepes
6181,ACH01,sony,1632,pintada,mauro yepes
854,ACH22,rico,1567,,andres gallego
3306,ACH43,rico,1044,,andres gallego
5513,ACH01,rico,1036,pintada,andres gallego
1386,ACH43,kalley,1715,,andres gallego
5601,ACH43,sony,1170,medellin,israel alzate
9522,ACH22,rico,1562,,santiago posada
9113,ACH01,sony,1316,medellin,andres gallego
4294,ACH22,sony,433,,andres gallego
3527,ACH22,rico,246,itagui,camila builes
2082,ACH43,sony,1596,jardin,mauro yepes
7793,ACH22,kalley,1020,jardin,andres gallego
6492,ACH01,sony,377,itagui,andres gallego
7786,ACH01,rico,1315,medellin,mauro yepes
657,ACH22,sony,235,itagui,mauro yepes
7987,ACH01,rico,931,medellin,santiago posada
7935,ACH22,kalley,136,jardin,camila builes
97,ACH43,kalley,766,jardin,israel alzate
2266,ACH43,kalley,1680,itagui,israel alzate
6310,ACH22,rico,1032,jardin,mauro yepes
5487,ACH22,kalley,533,itagui,camila builes
2218,ACH01,rico,1391,,mauro yepes
6181,ACH43,kalley,615,medellin,israel alzate
1335,ACH01,kalley,1167,,israel alzate
4834,ACH22,rico,942,medellin,mauro yepes
6908,ACH01,kalley,621,pintada,camila builes
4261,ACH01,rico,1560,itagui,camila builes
8056,ACH01,kalley,1998,,santiago posada
4306,ACH22,kalley,859,,camila builes
2292,ACH01,sony,104,itagui,santiago posada
1465,ACH43,sony,1498,jardin,santiago posada
1435,ACH43,kalley,1932,jardin,andres gallego
3296,ACH01,rico,1439,jardin,camila builes
425,ACH01,sony,1594,medellin,santiago posada
113,ACH22,rico,704,medellin,santiago posada
7851,ACH01,kalley,1509,,camila builes
705,ACH43,kalley,1697,medellin,andres gallego
6144,ACH22,kalley,1641,jardin,camila builes
6468,ACH43,kalley,1631,pintada,camila builes
3572,ACH01,sony,863,jardin,andres gallego
9796,ACH43,sony,1587,,israel alzate
1519,ACH22,sony,1785,itagui,mauro yepes
5936,ACH22,rico,789,itagui,camila builes
2346,ACH43,sony,1061,itagui,santiago posada
3572,ACH43,rico,1776,jardin,camila builes
3635,ACH22,sony,1686,pintada,santiago posada
4747,ACH22,rico,398,jardin,andres gallego
2508,ACH22,kalley,748,pintada,santiago posada
3351,ACH01,kalley,372,jardin,santiago posada
6997,ACH43,kalley,1855,pintada,camila builes
6537,ACH43,rico,1940,jardin,israel alzate
2264,ACH43,kalley,933,,santiago posada
6518,ACH43,kalley,1370,,israel alzate
6495,ACH43,rico,1516,medellin,andres gallego
1168,ACH01,rico,965,pintada,santiago posada
4281,ACH43,sony,1787,,andres gallego
8320,ACH43,kalley,1870,jardin,camila builes
5593,ACH22,rico,1975,pintada,camila builes
1845,ACH01,sony,1092,itagui,santiago posada
5015,ACH43,sony,200,pintada,israel alzate
6217,ACH01,sony,1422,jardin,mauro yepes
5582,ACH22,kalley,1570,,santiago posada
4916,ACH22,sony,1130,pintada,israel alzate
8633,ACH01,rico,1915,medellin,mauro yepes
362,ACH01,kalley,1243,medellin,mauro yepes
1158,ACH01,rico,1438,pintada,camila builes
5705,ACH22,kalley,949,,mauro yepes
392,ACH22,sony,689,itagui,camila builes
3356,ACH22,sony,1723,jardin,mauro yepes
1986,ACH22,sony,940,itagui,andres gallego
2278,ACH22,kalley,1981,pintada,camila builes
683,ACH22,sony,1287,jardin,santiago posada
9913,ACH22,rico,157,,israel alzate
2475,ACH01,sony,1279,,camila builes
1305,ACH22,kalley,1906,itagui,camila builes
2782,ACH43,kalley,1503,pintada,israel alzate
3691,ACH22,sony,1682,,mauro yepes
8431,ACH01,kalley,1634,pintada,andres gallego
4813,ACH22,sony,613,medellin,mauro yepes
126,ACH22,kalley,864,jardin,mauro yepes
7718,ACH22,rico,1279,medellin,andres gallego
8898,ACH43,kalley,290,itagui,santiago posada
8319,ACH01,sony,584,pintada,israel alzate
574,ACH01,kalley,571,,israel alzate
7163,ACH22,kalley,1801,,israel alzate
8744,ACH01,sony,1907,jardin,israel alzate
5004,ACH43,rico,1839,jardin,andres gallego
6722,ACH01,sony,1151,,santiago posada
8020,ACH22,rico,1839,jardin,israel alzate
4477,ACH22,sony,640,itagui,andres gallego
963,ACH22,rico,1794,,mauro yepes
1148,ACH01,sony,1649,,mauro yepes
339,ACH43,sony,1612,,santiago posada
9320,ACH43,sony,590,,israel alzate
8684,ACH43,rico,1139,itagui,andres gallego
1584,ACH22,rico,1680,itagui,mauro yepes
1577,ACH01,kalley,1963,jardin,santiago posada
9417,ACH22,sony,1608,itagui,mauro yepes
8261,ACH22,sony,191,medellin,israel alzate
8658,ACH01,sony,1679,,andres gallego
3629,ACH43,sony,223,pintada,israel alzate
9574,ACH22,kalley,1559,,mauro yepes
4594,ACH22,rico,665,medellin,andres gallego
9828,ACH22,sony,586,,andres gallego
5207,ACH43,kalley,1502,jardin,mauro yepes
9476,ACH43,rico,1027,jardin,mauro yepes
7085,ACH43,kalley,533,pintada,andres gallego
2157,ACH43,kalley,1665,pintada,camila builes
2353,ACH22,kalley,1104,pintada,mauro yepes
9238,ACH01,kalley,1193,jardin,andres gallego
706,ACH22,rico,984,medellin,mauro yepes
3704,ACH01,kalley,591,medellin,santiago posada
4325,ACH22,sony,940,,mauro yepes
7256,ACH43,kalley,1735,itagui,andres gallego
2265,ACH22,kalley,899,itagui,mauro yepes
1119,ACH22,sony,973,itagui,israel alzate
7560,ACH22,sony,460,jardin,mauro yepes
4717,ACH01,kalley,642,pintada,santiago posada
9725,ACH01,kalley,1844,pintada,santiago posada
9503,ACH22,kalley,1737,itagui,santiago posada
2871,ACH22,rico,1736,itagui,israel alzate
7580,ACH22,rico,1189,medellin,israel alzate
2555,ACH43,rico,1774,itagui,camila builes
579,ACH01,kalley,1182,,camila builes
7440,ACH43,sony,170,itagui,mauro yepes
1810,ACH22,rico,116,jardin,camila builes
7835,ACH01,sony,192,jardin,mauro yepes
3780,ACH01,kalley,1152,medellin,camila builes
6703,ACH43,kalley,826,itagui,santiago posada
8655,ACH43,rico,1678,medellin,santiago posada
2549,ACH01,rico,395,pintada,camila builes
4792,ACH43,sony,872,pintada,mauro yepes
4578,ACH43,kalley,1593,medellin,camila builes
3153,ACH43,sony,1381,pintada,santiago posada
2432,ACH01,kalley,772,itagui,mauro yepes
7760,ACH22,kalley,1214,,mauro yepes
1187,ACH01,sony,895,itagui,israel alzate
8079,ACH43,kalley,650,itagui,israel alzate
2995,ACH22,kalley,563,pintada,camila builes
3519,ACH01,sony,1213,itagui,israel alzate
5476,ACH01,sony,910,itagui,andres gallego
2362,ACH22,kalley,1919,itagui,andres gallego
1645,ACH01,sony,960,itagui,mauro yepes
7960,ACH43,kalley,1346,,camila builes
7393,ACH43,kalley,1478,jardin,santiago posada
8248,ACH01,sony,440,pintada,mauro yepes
2415,ACH43,rico,236,itagui,andres gallego
1313,ACH43,kalley,485,,andres gallego
110,ACH22,kalley,315,pintada,israel alzate
5512,ACH01,kalley,1988,medellin,camila builes
5848,ACH01,kalley,864,itagui,mauro yepes
6177,ACH22,kalley,1792,itagui,santiago posada
2366,ACH01,sony,651,itagui,andres gallego
5375,ACH01,sony,515,itagui,israel alzate
2265,ACH01,kalley,1028,jardin,camila builes
4278,ACH22,sony,862,pintada,camila builes
9550,ACH22,kalley,1779,pintada,santiago posada
1739,ACH01,rico,103,pintada,camila builes
7169,ACH01,rico,469,medellin,santiago posada
9785,ACH22,rico,1054,jardin,israel alzate
3239,ACH43,kalley,1335,itagui,camila builes
8958,ACH22,kalley,1319,medellin,andres gallego
6371,ACH01,rico,899,itagui,camila builes
6500,ACH43,sony,643,pintada,mauro yepes
8635,ACH01,kalley,711,pintada,mauro yepes
6314,ACH01,rico,876,,camila builes
8975,ACH01,sony,1184,,camila builes
4975,ACH43,sony,1003,pintada,santiago posada
1450,ACH22,sony,1972,jardin,andres gallego
4394,ACH43,rico,740,itagui,camila builes
6396,ACH01,kalley,900,pintada,camila builes
6350,ACH22,sony,1852,jardin,camila builes
9071,ACH43,sony,1797,,mauro yepes
4445,ACH43,sony,1147,pintada,mauro yepes
9712,ACH43,rico,1294,pintada,andres gallego
5382,ACH01,sony,436,pintada,camila builes
1224,ACH01,rico,1375,medellin,israel alzate
9160,ACH22,sony,634,pintada,camila builes
6491,ACH22,rico,321,,israel alzate
98,ACH01,kalley,241,jardin,andres gallego
267,ACH01,rico,795,itagui,andres gallego
3545,ACH22,rico,1897,,mauro yepes
134,ACH43,sony,1734,itagui,santiago posada
5119,ACH22,sony,806,,mauro yepes
195,ACH43,kalley,1346,jardin,israel alzate
4098,ACH01,rico,1282,medellin,mauro yepes
3693,ACH22,sony,399,medellin,mauro yepes
4312,ACH01,rico,808,medellin,andres gallego
690,ACH01,kalley,1706,medellin,mauro yepes
12,ACH22,rico,594,medellin,camila builes
9151,ACH43,rico,1902,medellin,israel alzate
439,ACH22,rico,603,,andres gallego
2829,ACH22,kalley,545,medellin,camila builes
4487,ACH01,sony,258,medellin,andres gallego
3084,ACH43,rico,992,itagui,andres gallego
7888,ACH43,rico,183,medellin,andres gallego
7811,ACH43,kalley,1124,pintada,andres gallego
5762,ACH22,sony,1235,pintada,andres gallego
8458,ACH43,sony,473,medellin,camila builes
454,ACH22,kalley,351,jardin,santiago posada
8781,ACH22,rico,159,medellin,mauro yepes
3769,ACH43,sony,657,itagui,santiago posada
9679,ACH43,rico,212,jardin,israel alzate
1064,ACH43,sony,529,pintada,camila builes
1492,ACH22,kalley,1462,jardin,israel alzate
3364,ACH22,rico,1934,,mauro yepes
7605,ACH43,sony,1616,medellin,andres gallego
7488,ACH22,kalley,1258,pintada,camila builes
7449,ACH22,sony,1148,jardin,mauro yepes
3308,ACH22,rico,970,jardin,santiago posada
5679,ACH43,rico,328,,camila builes
287,ACH01,kalley,1035,medellin,andres gallego
4831,ACH43,kalley,1183,pintada,camila builes
9737,ACH01,kalley,784,,camila builes
9063,ACH01,rico,1985,pintada,santiago posada
7946,ACH01,rico,1062,medellin,mauro yepes
3265,ACH01,rico,1832,,mauro yepes
6393,ACH22,rico,640,jardin,israel alzate
4885,ACH01,rico,1258,jardin,mauro yepes
6104,ACH43,sony,1587,medellin,andres gallego
3910,ACH01,kalley,273,itagui,camila builes
4825,ACH01,kalley,1085,,santiago posada
4591,ACH22,kalley,400,jardin,mauro yepes
5519,ACH43,sony,1927,itagui,andres gallego
5882,ACH01,sony,1624,,mauro yepes
656,ACH43,sony,219,medellin,mauro yepes
6764,ACH01,sony,1013,jardin,israel alzate
8351,ACH43,kalley,198,pintada,israel alzate
74,ACH43,sony,274,itagui,camila builes
5200,ACH22,sony,824,medellin,mauro yepes
8346,ACH22,sony,306,,mauro yepes
9595,ACH01,kalley,1592,jardin,israel alzate
8649,ACH01,rico,1205,jardin,israel alzate
8620,ACH43,sony,559,pintada,andres gallego
2447,ACH01,sony,1900,pintada,camila builes
1733,ACH01,sony,1909,medellin,mauro yepes
3515,ACH43,sony,1268,medellin,andres gallego
4502,ACH22,sony,709,jardin,mauro yepes
9365,ACH43,kalley,799,pintada,camila builes
5984,ACH01,rico,482,,andres gallego
872,ACH01,sony,1802,itagui,israel alzate
892,ACH43,sony,1281,pintada,mauro yepes
3212,ACH22,kalley,480,itagui,santiago posada
6551,ACH22,sony,1710,medellin,andres gallego
5778,ACH01,kalley,1346,,santiago posada
6634,ACH22,kalley,314,pintada,andres gallego
2246,ACH43,sony,438,jardin,andres gallego
4919,ACH22,kalley,1742,,santiago posada
1068,ACH22,sony,1876,jardin,israel alzate
4657,ACH01,kalley,1493,pintada,santiago posada
7917,ACH01,kalley,1150,pintada,israel alzate
4533,ACH22,rico,627,medellin,camila builes
8094,ACH43,rico,810,itagui,israel alzate
7100,ACH43,kalley,1061,medellin,mauro yepes
4922,ACH01,sony,1658,pintada,andres gallego
5757,ACH43,kalley,1403,,camila builes
1844,ACH43,rico,1688,pintada,andres gallego
6735,ACH22,sony,1993,,israel alzate
7195,ACH01,sony,1757,itagui,israel alzate
4025,ACH22,sony,430,medellin,mauro yepes
4100,ACH43,sony,1455,jardin,israel alzate
5689,ACH01,sony,1126,pintada,camila builes
2869,ACH22,kalley,1436,medellin,mauro yepes
8905,ACH22,kalley,1343,medellin,santiago posada
5853,ACH01,sony,868,medellin,israel alzate
8818,ACH01,rico,1309,itagui,andres gallego
3463,ACH22,rico,1317,jardin,santiago posada
5253,ACH22,kalley,935,,mauro yepes
9465,ACH43,sony,693,pintada,santiago posada
6281,ACH22,rico,1746,jardin,mauro yepes
2238,ACH01,rico,1105,pintada,israel alzate
2186,ACH01,sony,896,medellin,andres gallego
6833,ACH22,rico,1931,itagui,santiago posada
9006,ACH43,rico,1997,,andres gallego
4922,ACH01,rico,100,itagui,andres gallego
890,ACH22,kalley,1826,pintada,camila builes
2275,ACH01,kalley,1751,,andres gallego
4430,ACH01,rico,1334,medellin,santiago posada
1990,ACH22,rico,479,,andres gallego
787,ACH22,kalley,906,pintada,camila builes
3238,ACH01,rico,624,jardin,andres gallego
2322,ACH01,kalley,1446,,mauro yepes
2471,ACH01,sony,1569,medellin,santiago posada
6038,ACH43,kalley,272,medellin,camila builes
2961,ACH43,sony,819,jardin,andres gallego
3225,ACH22,kalley,1977,medellin,mauro yepes
4991,ACH01,rico,894,medellin,santiago posada
8922,ACH22,rico,1567,itagui,mauro yepes
3958,ACH43,rico,1563,jardin,santiago posada
7260,ACH22,rico,465,,andres gallego
872,ACH01,kalley,589,medellin,santiago posada
7291,ACH43,rico,859,medellin,santiago posada
4820,ACH22,rico,396,,santiago posada
8935,ACH43,kalley,1070,jardin,andres gallego
1635,ACH43,kalley,1559,medellin,santiago posada
7,ACH22,rico,1248,,camila builes
4027,ACH22,sony,1650,,camila builes
1361,ACH01,sony,1307,medellin,andres gallego
6200,ACH43,kalley,1629,itagui,camila builes
2952,ACH01,kalley,1701,,mauro yepes
8386,ACH01,kalley,779,jardin,andres gallego
3006,ACH22,sony,1487,jardin,andres gallego
5752,ACH43,rico,1642,itagui,santiago posada
61,ACH01,sony,677,medellin,mauro yepes
8184,ACH43,sony,121,medellin,andres gallego
5618,ACH43,sony,1638,pintada,camila builes
7392,ACH01,kalley,1092,pintada,andres gallego
5366,ACH22,rico,1829,medellin,mauro yepes
3863,ACH22,sony,1266,jardin,andres gallego
7166,ACH22,kalley,501,,santiago posada
4129,ACH22,rico,512,,andres gallego
5660,ACH43,kalley,1573,medellin,israel alzate
802,ACH43,kalley,881,medellin,israel alzate
363,ACH01,sony,1333,,andres gallego
4200,ACH43,sony,570,pintada,israel alzate
8430,ACH01,rico,1243,pintada,mauro yepes
6218,ACH22,kalley,1814,itagui,andres gallego
7461,ACH22,sony,503,medellin,mauro yepes
660,ACH01,sony,975,,mauro yepes
8825,ACH01,sony,482,medellin,israel alzate
7954,ACH43,sony,1410,pintada,mauro yepes
3244,ACH43,sony,997,medellin,camila builes
4604,ACH22,rico,264,pintada,andres gallego
640,ACH22,sony,1358,pintada,camila builes
1352,ACH22,rico,1470,jardin,mauro yepes
218,ACH43,kalley,779,pintada,israel alzate
5210,ACH43,sony,686,pintada,andres gallego
2925,ACH01,sony,600,medellin,camila builes
6851,ACH22,rico,1365,medellin,mauro yepes
3291,ACH22,sony,1332,medellin,camila builes
6848,ACH22,kalley,543,jardin,israel alzate
3302,ACH22,kalley,1658,pintada,santiago posada
6940,ACH22,sony,1373,medellin,santiago posada
9748,ACH01,kalley,1949,jardin,israel alzate
2103,ACH22,sony,1648,,andres gallego
9050,ACH01,sony,1746,pintada,israel alzate
5571,ACH22,rico,984,medellin,santiago posada
1144,ACH43,rico,1512,pintada,camila builes
5140,ACH22,sony,1676,itagui,camila builes
9475,ACH43,rico,340,itagui,andres gallego
6520,ACH22,kalley,1647,itagui,israel alzate
3018,ACH01,kalley,1961,pintada,mauro yepes
644,ACH22,sony,763,medellin,camila builes
7621,ACH22,sony,756,jardin,camila builes
6977,ACH22,kalley,1793,itagui,santiago posada
9807,ACH01,rico,271,jardin,andres gallego
789,ACH22,sony,855,itagui,mauro yepes
379,ACH43,rico,1187,itagui,mauro yepes
2498,ACH43,rico,420,,mauro yepes
7601,ACH43,kalley,993,pintada,mauro yepes
178,ACH22,sony,1230,pintada,israel alzate
9215,ACH01,sony,632,pintada,camila builes
2711,ACH01,rico,630,jardin,israel alzate
9302,ACH01,sony,843,jardin,israel alzate
2237,ACH01,sony,206,pintada,andres gallego
1170,ACH43,kalley,1996,,mauro yepes
8919,ACH01,kalley,417,,mauro yepes
8760,ACH22,kalley,1957,,santiago posada
6007,ACH43,kalley,449,jardin,camila builes
1768,ACH01,rico,1665,pintada,israel alzate
4995,ACH22,rico,1225,medellin,andres gallego
3058,ACH43,kalley,1322,itagui,israel alzate
6457,ACH43,rico,320,,israel alzate
5772,ACH01,rico,1824,pintada,santiago posada
413,ACH43,rico,1365,itagui,mauro yepes
2063,ACH43,kalley,471,jardin,camila builes
9335,ACH43,rico,1344,pintada,andres gallego
6159,ACH43,kalley,762,itagui,mauro yepes
4922,ACH43,rico,1854,itagui,mauro yepes
4257,ACH22,rico,491,itagui,camila builes
5020,ACH01,sony,564,,andres gallego
1982,ACH43,rico,1332,,andres gallego
7707,ACH22,kalley,768,jardin,israel alzate
9451,ACH22,sony,1101,pintada,camila builes
6451,ACH01,sony,227,itagui,andres gallego
2722,ACH22,rico,806,pintada,mauro yepes
3454,ACH43,sony,1091,medellin,camila builes
9258,ACH43,sony,1045,itagui,mauro yepes
8815,ACH01,sony,238,medellin,andres gallego
6986,ACH22,kalley,335,medellin,camila builes
5751,ACH22,sony,1497,,israel alzate
5009,ACH43,kalley,540,medellin,santiago posada
2480,ACH22,rico,494,,santiago posada
9416,ACH43,rico,249,itagui,camila builes
7421,ACH01,kalley,629,,santiago posada
4680,ACH22,rico,588,pintada,camila builes
3510,ACH22,kalley,1009,itagui,santiago posada
5258,ACH22,rico,1274,jardin,santiago posada
1996,ACH22,sony,238,jardin,israel alzate
6094,ACH01,sony,1222,jardin,israel alzate
6440,ACH43,kalley,1364,jardin,camila builes
1542,ACH43,rico,519,pintada,santiago posada
4945,ACH43,sony,915,,mauro yepes
5865,ACH43,sony,995,jardin,andres gallego
6284,ACH01,rico,1537,,santiago posada
5316,ACH22,sony,1293,pintada,camila builes
8374,ACH43,sony,1539,jardin,mauro yepes
5534,ACH43,rico,729,medellin,andres gallego
8576,ACH43,rico,1040,itagui,santiago posada
9671,ACH01,sony,986,itagui,andres gallego
3124,ACH22,rico,135,medellin,israel alzate
4447,ACH22,kalley,936,itagui,mauro yepes
2729,ACH22,rico,1404,jardin,andres gallego
3951,ACH22,kalley,857,medellin,mauro yepes
25,ACH22,rico,1509,itagui,camila builes
6185,ACH01,kalley,565,,israel alzate
6118,ACH01,kalley,1356,,israel alzate
2794,ACH43,kalley,1938,jardin,israel alzate
972,ACH22,sony,437,medellin,andres gallego
3538,ACH43,kalley,120,pintada,santiago posada
9917,ACH43,rico,817,itagui,santiago posada
9381,ACH01,rico,926,medellin,israel alzate
4328,ACH22,rico,1130,jardin,andres gallego
5602,ACH22,sony,134,medellin,mauro yepes
9546,ACH43,sony,1160,itagui,mauro yepes
5638,ACH01,sony,663,medellin,israel alzate
1560,ACH22,sony,467,pintada,camila builes
7393,ACH01,sony,1879,itagui,andres gallego
